,Date,PM10,PM2.5,WeekDay,Month_Year
4025,2/21/2013,23,38,5,02-13
4026,2/20/2013,10,64,4,02-13
4027,2/19/2013,22,57,3,02-13
4028,2/18/2013,45,88,2,02-13
4029,2/17/2013,43,5,1,02-13
4030,2/16/2013,54,16,7,02-13
4031,2/15/2013,57,43,6,02-13
4032,2/14/2013,58,38,5,02-13
4033,2/13/2013,51,65,4,02-13
4034,2/12/2013,52,89,3,02-13
4035,2/11/2013,41,85,2,02-13
4036,2/10/2013,25,4,1,02-13
4037,2/9/2013,22,23,7,02-13
4038,2/8/2013,23,37,6,02-13
4039,2/7/2013,16,36,5,02-13
4040,2/6/2013,13,3,4,02-13
4041,2/5/2013,9,11,3,02-13
4042,2/4/2013,5,91,2,02-13
4043,2/3/2013,8,42,1,02-13
4044,2/2/2013,5,75,7,02-13
4045,2/1/2013,10,63,6,02-13
4046,1/31/2013,8,61,5,01-13
4047,1/30/2013,3,13,4,01-13
4048,1/29/2013,6,52,3,01-13
4049,1/28/2013,30,64,2,01-13
4050,1/27/2013,39,78,1,01-13
4051,1/26/2013,52,47,7,01-13
4052,1/25/2013,74,9,6,01-13
4053,1/24/2013,64,84,5,01-13
4054,1/23/2013,90,82,4,01-13
4055,1/22/2013,94,11,3,01-13
4056,1/21/2013,85,57,2,01-13
4057,1/20/2013,58,73,1,01-13
4058,1/19/2013,41,56,7,01-13
4059,1/18/2013,27,17,6,01-13
4060,1/17/2013,38,58,5,01-13
4061,1/16/2013,46,68,4,01-13
4062,1/15/2013,35,8,3,01-13
4063,1/14/2013,31,37,2,01-13
4064,1/13/2013,29,0,1,01-13
4065,1/12/2013,14,20,7,01-13
4066,1/11/2013,6,49,6,01-13
4067,1/10/2013,10,51,5,01-13
4068,1/9/2013,13,48,4,01-13
4069,1/8/2013,18,86,3,01-13
4070,1/7/2013,9,68,2,01-13
4071,1/6/2013,3,88,1,01-13
4072,1/5/2013,3,38,7,01-13
4073,1/4/2013,8,52,6,01-13
4074,1/3/2013,8,71,5,01-13
4075,1/2/2013,9,76,4,01-13
4076,1/1/2013,14,91,3,01-13
4077,12/31/2012,8,70,2,12-12
4078,12/30/2012,9,62,1,12-12
4079,12/29/2012,12,33,7,12-12
4080,12/28/2012,11,91,6,12-12
4081,12/27/2012,6,21,5,12-12
4082,12/26/2012,5,30,4,12-12
4083,12/25/2012,8,3,3,12-12
4084,12/24/2012,13,5,2,12-12
4085,12/23/2012,4,61,1,12-12
4086,12/22/2012,25,77,7,12-12
4087,12/21/2012,33,24,6,12-12
4088,12/20/2012,22,7,5,12-12
4089,12/19/2012,21,14,4,12-12
4090,12/18/2012,NA,NA,3,12-12
4091,12/17/2012,9,44,2,12-12
4092,12/16/2012,7,69,1,12-12
4093,12/15/2012,32,6,7,12-12
4094,12/14/2012,36,5,6,12-12
4095,12/13/2012,24,1,5,12-12
4096,12/12/2012,31,55,4,12-12
4097,12/11/2012,23,3,3,12-12
4098,12/10/2012,7,24,2,12-12
4099,12/9/2012,22,63,1,12-12
4100,12/8/2012,38,88,7,12-12
4101,12/7/2012,19,11,6,12-12
4102,12/6/2012,9,90,5,12-12
4103,12/5/2012,15,63,4,12-12
4104,12/4/2012,9,32,3,12-12
4105,12/3/2012,15,76,2,12-12
4106,12/2/2012,18,25,1,12-12
4107,12/1/2012,20,24,7,12-12
4108,11/30/2012,14,62,6,11-12
4109,11/29/2012,3,8,5,11-12
4110,11/28/2012,13,90,4,11-12
4111,11/27/2012,29,40,3,11-12
4112,11/26/2012,15,97,2,11-12
4113,11/25/2012,17,88,1,11-12
4114,11/24/2012,25,73,7,11-12
4115,11/23/2012,18,56,6,11-12
4116,11/22/2012,26,15,5,11-12
4117,11/21/2012,22,73,4,11-12
4118,11/20/2012,21,58,3,11-12
4119,11/19/2012,31,1,2,11-12
4120,11/18/2012,18,87,1,11-12
4121,11/17/2012,21,60,7,11-12
4122,11/16/2012,29,38,6,11-12
4123,11/15/2012,34,9,5,11-12
4124,11/14/2012,36,29,4,11-12
4125,11/13/2012,21,93,3,11-12
4126,11/12/2012,26,45,2,11-12
4127,11/11/2012,22,74,1,11-12
4128,11/10/2012,19,36,7,11-12
4129,11/9/2012,20,75,6,11-12
4130,11/8/2012,15,7,5,11-12
4131,11/7/2012,6,63,4,11-12
4132,11/6/2012,12,22,3,11-12
4133,11/5/2012,6,77,2,11-12
4134,11/4/2012,4,49,1,11-12
4135,11/3/2012,5,65,7,11-12
4136,11/2/2012,6,42,6,11-12
4137,11/1/2012,20,54,5,11-12
4138,10/31/2012,19,57,4,10-12
4139,10/30/2012,16,75,3,10-12
4140,10/29/2012,23,35,2,10-12
4141,10/28/2012,17,66,1,10-12
4142,10/27/2012,NA,NA,7,10-12
4143,10/26/2012,14,58,6,10-12
4144,10/25/2012,20,38,5,10-12
4145,10/24/2012,39,53,4,10-12
4146,10/23/2012,64,17,3,10-12
4147,10/22/2012,43,41,2,10-12
4148,10/21/2012,27,90,1,10-12
4149,10/20/2012,24,32,7,10-12
4150,10/19/2012,19,80,6,10-12
4151,10/18/2012,19,81,5,10-12
4152,10/17/2012,19,74,4,10-12
4153,10/16/2012,18,45,3,10-12
4154,10/15/2012,16,66,2,10-12
4155,10/14/2012,14,7,1,10-12
4156,10/13/2012,16,75,7,10-12
4157,10/12/2012,30,22,6,10-12
4158,10/11/2012,16,83,5,10-12
4159,10/10/2012,16,87,4,10-12
4160,10/9/2012,18,54,3,10-12
4161,10/8/2012,20,62,2,10-12
4162,10/7/2012,7,7,1,10-12
4163,10/6/2012,9,51,7,10-12
4164,10/5/2012,10,25,6,10-12
4165,10/4/2012,9,48,5,10-12
4166,10/3/2012,12,5,4,10-12
4167,10/2/2012,26,95,3,10-12
4168,10/1/2012,23,89,2,10-12
4169,9/30/2012,12,79,1,09-12
4170,9/29/2012,13,70,7,09-12
4171,9/28/2012,12,36,6,09-12
4172,9/27/2012,6,73,5,09-12
4173,9/26/2012,15,70,4,09-12
4174,9/25/2012,9,64,3,09-12
4175,9/24/2012,11,83,2,09-12
4176,9/23/2012,9,38,1,09-12
4177,9/22/2012,12,30,7,09-12
4178,9/21/2012,12,15,6,09-12
4179,9/20/2012,13,80,5,09-12
4180,9/19/2012,9,21,4,09-12
4181,9/18/2012,15,20,3,09-12
4182,9/17/2012,18,9,2,09-12
4183,9/16/2012,10,29,1,09-12
4184,9/15/2012,10,14,7,09-12
4185,9/14/2012,13,28,6,09-12
4186,9/13/2012,17,81,5,09-12
4187,9/12/2012,8,88,4,09-12
4188,9/11/2012,20,1,3,09-12
4189,9/10/2012,18,14,2,09-12
4190,9/9/2012,12,19,1,09-12
4191,9/8/2012,15,93,7,09-12
4192,9/7/2012,20,56,6,09-12
4193,9/6/2012,13,50,5,09-12
4194,9/5/2012,26,57,4,09-12
4195,9/4/2012,25,93,3,09-12
4196,9/3/2012,19,23,2,09-12
4197,9/2/2012,14,71,1,09-12
4198,9/1/2012,21,60,7,09-12
4199,8/31/2012,19,6,6,08-12
4200,8/30/2012,13,37,5,08-12
4201,8/29/2012,15,15,4,08-12
4202,8/28/2012,11,90,3,08-12
4203,8/27/2012,8,3,2,08-12
4204,8/26/2012,5,66,1,08-12
4205,8/25/2012,10,73,7,08-12
4206,8/24/2012,14,17,6,08-12
4207,8/23/2012,15,10,5,08-12
4208,8/22/2012,17,10,4,08-12
4209,8/21/2012,27,32,3,08-12
4210,8/20/2012,23,16,2,08-12
4211,8/19/2012,15,48,1,08-12
4212,8/18/2012,14,98,7,08-12
4213,8/17/2012,16,15,6,08-12
4214,8/16/2012,18,56,5,08-12
4215,8/15/2012,19,16,4,08-12
4216,8/14/2012,18,68,3,08-12
4217,8/13/2012,14,6,2,08-12
4218,8/12/2012,12,24,1,08-12
4219,8/11/2012,12,21,7,08-12
4220,8/10/2012,13,98,6,08-12
4221,8/9/2012,16,93,5,08-12
4222,8/8/2012,10,90,4,08-12
4223,8/7/2012,7,5,3,08-12
4224,8/6/2012,8,62,2,08-12
4225,8/5/2012,10,95,1,08-12
4226,8/4/2012,14,56,7,08-12
4227,8/3/2012,13,4,6,08-12
4228,8/2/2012,17,22,5,08-12
4229,8/1/2012,10,60,4,08-12
4230,7/31/2012,14,41,3,07-12
4231,7/30/2012,9,47,2,07-12
4232,7/29/2012,10,56,1,07-12
4233,7/28/2012,16,89,7,07-12
4234,7/27/2012,28,95,6,07-12
4235,7/26/2012,30,35,5,07-12
4236,7/25/2012,23,98,4,07-12
4237,7/24/2012,19,87,3,07-12
4238,7/23/2012,10,85,2,07-12
4239,7/22/2012,9,59,1,07-12
4240,7/21/2012,11,68,7,07-12
4241,7/20/2012,9,6,6,07-12
4242,7/19/2012,10,64,5,07-12
4243,7/18/2012,11,42,4,07-12
4244,7/17/2012,7,38,3,07-12
4245,7/16/2012,8,50,2,07-12
4246,7/15/2012,5,21,1,07-12
4247,7/14/2012,6,61,7,07-12
4248,7/13/2012,6,19,6,07-12
4249,7/12/2012,5,92,5,07-12
4250,7/11/2012,12,71,4,07-12
4251,7/10/2012,10,77,3,07-12
4252,7/9/2012,9,61,2,07-12
4253,7/8/2012,9,79,1,07-12
4254,7/7/2012,13,35,7,07-12
4255,7/6/2012,14,90,6,07-12
4256,7/5/2012,21,93,5,07-12
4257,7/4/2012,23,73,4,07-12
4258,7/3/2012,26,31,3,07-12
4259,7/2/2012,19,38,2,07-12
4260,7/1/2012,12,10,1,07-12
4261,6/30/2012,25,12,7,06-12
4262,6/29/2012,19,59,6,06-12
4263,6/28/2012,14,83,5,06-12
4264,6/27/2012,11,81,4,06-12
4265,6/26/2012,11,28,3,06-12
4266,6/25/2012,7,91,2,06-12
4267,6/24/2012,11,66,1,06-12
4268,6/23/2012,14,93,7,06-12
4269,6/22/2012,13,27,6,06-12
4270,6/21/2012,20,68,5,06-12
4271,6/20/2012,21,16,4,06-12
4272,6/19/2012,17,28,3,06-12
4273,6/18/2012,17,88,2,06-12
4274,6/17/2012,6,45,1,06-12
4275,6/16/2012,12,95,7,06-12
4276,6/15/2012,13,78,6,06-12
4277,6/14/2012,19,46,5,06-12
4278,6/13/2012,16,42,4,06-12
4279,6/12/2012,9,9,3,06-12
4280,6/11/2012,16,65,2,06-12
4281,6/10/2012,12,50,1,06-12
4282,6/9/2012,12,13,7,06-12
4283,6/8/2012,11,76,6,06-12
4284,6/7/2012,11,4,5,06-12
4285,6/6/2012,11,21,4,06-12
4286,6/5/2012,8,77,3,06-12
4287,6/4/2012,10,25,2,06-12
4288,6/3/2012,10,82,1,06-12
4289,6/2/2012,10,38,7,06-12
4290,6/1/2012,7,39,6,06-12
4291,5/31/2012,20,28,5,05-12
4292,5/30/2012,17,40,4,05-12
4293,5/29/2012,17,49,3,05-12
4294,5/28/2012,16,85,2,05-12
4295,5/27/2012,17,93,1,05-12
4296,5/26/2012,18,76,7,05-12
4297,5/25/2012,19,27,6,05-12
4298,5/24/2012,23,14,5,05-12
4299,5/23/2012,22,73,4,05-12
4300,5/22/2012,26,25,3,05-12
4301,5/21/2012,21,5,2,05-12
4302,5/20/2012,15,63,1,05-12
4303,5/19/2012,15,30,7,05-12
4304,5/18/2012,13,53,6,05-12
4305,5/17/2012,7,68,5,05-12
4306,5/16/2012,8,1,4,05-12
4307,5/15/2012,12,32,3,05-12
4308,5/14/2012,11,58,2,05-12
4309,5/13/2012,8,87,1,05-12
4310,5/12/2012,10,82,7,05-12
4311,5/11/2012,14,93,6,05-12
4312,5/10/2012,12,91,5,05-12
4313,5/9/2012,11,94,4,05-12
4314,5/8/2012,15,22,3,05-12
4315,5/7/2012,17,54,2,05-12
4316,5/6/2012,10,35,1,05-12
4317,5/5/2012,11,88,7,05-12
4318,5/4/2012,14,57,6,05-12
4319,5/3/2012,14,84,5,05-12
4320,5/2/2012,43,89,4,05-12
4321,5/1/2012,48,92,3,05-12
4322,4/30/2012,40,10,2,04-12
4323,4/29/2012,22,82,1,04-12
4324,4/28/2012,26,52,7,04-12
4325,4/27/2012,22,64,6,04-12
4326,4/26/2012,15,29,5,04-12
4327,4/25/2012,10,96,4,04-12
4328,4/24/2012,11,25,3,04-12
4329,4/23/2012,11,80,2,04-12
4330,4/22/2012,6,92,1,04-12
4331,4/21/2012,9,40,7,04-12
4332,4/20/2012,18,2,6,04-12
4333,4/19/2012,26,47,5,04-12
4334,4/18/2012,22,66,4,04-12
4335,4/17/2012,20,33,3,04-12
4336,4/16/2012,18,56,2,04-12
4337,4/15/2012,22,51,1,04-12
4338,4/14/2012,26,68,7,04-12
4339,4/13/2012,23,91,6,04-12
4340,4/12/2012,17,64,5,04-12
4341,4/11/2012,17,78,4,04-12
4342,4/10/2012,11,28,3,04-12
4343,4/9/2012,17,65,2,04-12
4344,4/8/2012,16,57,1,04-12
4345,4/7/2012,17,79,7,04-12
4346,4/6/2012,40,25,6,04-12
4347,4/5/2012,31,76,5,04-12
4348,4/4/2012,25,19,4,04-12
4349,4/3/2012,29,70,3,04-12
4350,4/2/2012,20,23,2,04-12
4351,4/1/2012,8,11,1,04-12
4352,3/31/2012,10,49,7,03-12
4353,3/30/2012,3,68,6,03-12
4354,3/29/2012,22,96,5,03-12
4355,3/28/2012,34,13,4,03-12
4356,3/27/2012,28,94,3,03-12
4357,3/26/2012,27,46,2,03-12
4358,3/25/2012,21,66,1,03-12
4359,3/24/2012,32,86,7,03-12
4360,3/23/2012,38,22,6,03-12
4361,3/22/2012,44,51,5,03-12
4362,3/21/2012,40,2,4,03-12
4363,3/20/2012,24,36,3,03-12
4364,3/19/2012,15,18,2,03-12
4365,3/18/2012,15,4,1,03-12
4366,3/17/2012,28,86,7,03-12
4367,3/16/2012,40,8,6,03-12
4368,3/15/2012,35,86,5,03-12
4369,3/14/2012,17,78,4,03-12
4370,3/13/2012,10,56,3,03-12
4371,3/12/2012,12,22,2,03-12
4372,3/11/2012,12,88,1,03-12
4373,3/10/2012,31,35,7,03-12
4374,3/9/2012,21,12,6,03-12
4375,3/8/2012,13,95,5,03-12
4376,3/7/2012,40,11,4,03-12
4377,3/6/2012,38,32,3,03-12
4378,3/5/2012,26,11,2,03-12
4379,3/4/2012,31,14,1,03-12
4380,3/3/2012,22,25,7,03-12
4381,3/2/2012,36,44,6,03-12
4382,3/1/2012,20,45,5,03-12
4383,2/29/2012,13,81,4,02-12
4384,2/28/2012,21,52,3,02-12
4385,2/27/2012,21,11,2,02-12
4386,2/26/2012,9,57,1,02-12
4387,2/25/2012,11,71,7,02-12
4388,2/24/2012,11,0,6,02-12
4389,2/23/2012,27,27,5,02-12
4390,2/22/2012,28,44,4,02-12
4391,2/21/2012,19,17,3,02-12
4392,2/20/2012,15,90,2,02-12
4393,2/19/2012,6,88,1,02-12
4394,2/18/2012,12,44,7,02-12
4395,2/17/2012,11,48,6,02-12
4396,2/16/2012,18,51,5,02-12
4397,2/15/2012,13,43,4,02-12
4398,2/14/2012,56,88,3,02-12
4399,2/13/2012,NA,NA,2,02-12
4400,2/12/2012,NA,NA,1,02-12
4401,2/11/2012,58,95,7,02-12
4402,2/10/2012,74,23,6,02-12
4403,2/9/2012,58,92,5,02-12
4404,2/8/2012,NA,NA,4,02-12
4405,2/7/2012,NA,NA,3,02-12
4406,2/6/2012,NA,NA,2,02-12
4407,2/5/2012,NA,NA,1,02-12
4408,2/4/2012,46,77,7,02-12
4409,2/3/2012,68,51,6,02-12
4410,2/2/2012,73,58,5,02-12
4411,2/1/2012,81,77,4,02-12
4412,1/31/2012,68,67,3,01-12
4413,1/30/2012,60,69,2,01-12
4414,1/29/2012,78,8,1,01-12
4415,1/28/2012,56,82,7,01-12
4416,1/27/2012,35,33,6,01-12
4417,1/26/2012,26,16,5,01-12
4418,1/25/2012,24,65,4,01-12
4419,1/24/2012,11,78,3,01-12
4420,1/23/2012,7,25,2,01-12
4421,1/22/2012,5,48,1,01-12
4422,1/21/2012,5,51,7,01-12
4423,1/20/2012,9,22,6,01-12
4424,1/19/2012,8,17,5,01-12
4425,1/18/2012,28,92,4,01-12
4426,1/17/2012,13,50,3,01-12
4427,1/16/2012,21,75,2,01-12
4428,1/15/2012,14,11,1,01-12
4429,1/14/2012,11,0,7,01-12
4430,1/13/2012,7,60,6,01-12
4431,1/12/2012,7,20,5,01-12
4432,1/11/2012,16,93,4,01-12
4433,1/10/2012,10,75,3,01-12
4434,1/9/2012,8,99,2,01-12
4435,1/8/2012,4,47,1,01-12
4436,1/7/2012,7,56,7,01-12
4437,1/6/2012,7,74,6,01-12
4438,1/5/2012,6,43,5,01-12
4439,1/4/2012,7,36,4,01-12
4440,1/3/2012,5,64,3,01-12
4441,1/2/2012,4,28,2,01-12
4442,1/1/2012,9,84,1,01-12
4443,12/31/2011,13,28,7,12-11
4444,12/30/2011,4,88,6,12-11
4445,12/29/2011,8,89,5,12-11
4446,12/28/2011,8,84,4,12-11
4447,12/27/2011,7,2,3,12-11
4448,12/26/2011,5,89,2,12-11
4449,12/25/2011,8,59,1,12-11
4450,12/24/2011,6,22,7,12-11
4451,12/23/2011,6,77,6,12-11
4452,12/22/2011,11,1,5,12-11
4453,12/21/2011,11,39,4,12-11
4454,12/20/2011,15,23,3,12-11
4455,12/19/2011,13,14,2,12-11
4456,12/18/2011,8,65,1,12-11
4457,12/17/2011,4,85,7,12-11
4458,12/16/2011,4,95,6,12-11
4459,12/15/2011,6,60,5,12-11
4460,12/14/2011,6,8,4,12-11
4461,12/13/2011,5,97,3,12-11
4462,12/12/2011,11,42,2,12-11
4463,12/11/2011,18,95,1,12-11
4464,12/10/2011,15,61,7,12-11
4465,12/9/2011,9,57,6,12-11
4466,12/8/2011,14,16,5,12-11
4467,12/7/2011,8,14,4,12-11
4468,12/6/2011,10,10,3,12-11
4469,12/5/2011,7,77,2,12-11
4470,12/4/2011,5,3,1,12-11
4471,12/3/2011,9,54,7,12-11
4472,12/2/2011,16,8,6,12-11
4473,12/1/2011,16,25,5,12-11
4474,11/30/2011,24,53,4,11-11
4475,11/29/2011,22,49,3,11-11
4476,11/28/2011,25,0,2,11-11
4477,11/27/2011,13,27,1,11-11
4478,11/26/2011,18,7,7,11-11
4479,11/25/2011,18,54,6,11-11
4480,11/24/2011,19,55,5,11-11
4481,11/23/2011,29,34,4,11-11
4482,11/22/2011,33,19,3,11-11
4483,11/21/2011,32,68,2,11-11
4484,11/20/2011,20,42,1,11-11
4485,11/19/2011,31,23,7,11-11
4486,11/18/2011,34,41,6,11-11
4487,11/17/2011,45,94,5,11-11
4488,11/16/2011,59,89,4,11-11
4489,11/15/2011,53,76,3,11-11
4490,11/14/2011,38,40,2,11-11
4491,11/13/2011,36,28,1,11-11
4492,11/12/2011,41,29,7,11-11
4493,11/11/2011,40,22,6,11-11
4494,11/10/2011,47,83,5,11-11
4495,11/9/2011,35,0,4,11-11
4496,11/8/2011,45,94,3,11-11
4497,11/7/2011,56,57,2,11-11
4498,11/6/2011,47,90,1,11-11
4499,11/5/2011,25,80,7,11-11
4500,11/4/2011,17,34,6,11-11
4501,11/3/2011,18,15,5,11-11
4502,11/2/2011,17,34,4,11-11
4503,11/1/2011,33,61,3,11-11
4504,10/31/2011,22,79,2,10-11
4505,10/30/2011,30,91,1,10-11
4506,10/29/2011,28,70,7,10-11
4507,10/28/2011,28,3,6,10-11
4508,10/27/2011,33,95,5,10-11
4509,10/26/2011,27,74,4,10-11
4510,10/25/2011,20,64,3,10-11
4511,10/24/2011,21,95,2,10-11
4512,10/23/2011,28,1,1,10-11
4513,10/22/2011,22,11,7,10-11
4514,10/21/2011,23,43,6,10-11
4515,10/20/2011,13,19,5,10-11
4516,10/19/2011,6,99,4,10-11
4517,10/18/2011,18,0,3,10-11
4518,10/17/2011,28,58,2,10-11
4519,10/16/2011,15,73,1,10-11
4520,10/15/2011,21,33,7,10-11
4521,10/14/2011,20,52,6,10-11
4522,10/13/2011,16,93,5,10-11
4523,10/12/2011,8,1,4,10-11
4524,10/11/2011,9,16,3,10-11
4525,10/10/2011,9,21,2,10-11
4526,10/9/2011,11,5,1,10-11
4527,10/8/2011,5,12,7,10-11
4528,10/7/2011,13,69,6,10-11
4529,10/6/2011,13,80,5,10-11
4530,10/5/2011,16,16,4,10-11
4531,10/4/2011,35,10,3,10-11
4532,10/3/2011,17,1,2,10-11
4533,10/2/2011,24,9,1,10-11
4534,10/1/2011,26,45,7,10-11
4535,9/30/2011,20,37,6,09-11
4536,9/29/2011,22,86,5,09-11
4537,9/28/2011,27,78,4,09-11
4538,9/27/2011,35,6,3,09-11
4539,9/26/2011,22,86,2,09-11
4540,9/25/2011,18,69,1,09-11
4541,9/24/2011,19,64,7,09-11
4542,9/23/2011,21,37,6,09-11
4543,9/22/2011,16,50,5,09-11
4544,9/21/2011,19,85,4,09-11
4545,9/20/2011,17,27,3,09-11
4546,9/19/2011,11,72,2,09-11
4547,9/18/2011,6,34,1,09-11
4548,9/17/2011,14,73,7,09-11
4549,9/16/2011,20,98,6,09-11
4550,9/15/2011,21,57,5,09-11
4551,9/14/2011,12,48,4,09-11
4552,9/13/2011,11,13,3,09-11
4553,9/12/2011,9,45,2,09-11
4554,9/11/2011,11,53,1,09-11
4555,9/10/2011,8,72,7,09-11
4556,9/9/2011,11,10,6,09-11
4557,9/8/2011,11,77,5,09-11
4558,9/7/2011,9,68,4,09-11
4559,9/6/2011,10,67,3,09-11
4560,9/5/2011,10,40,2,09-11
4561,9/4/2011,16,2,1,09-11
4562,9/3/2011,17,9,7,09-11
4563,9/2/2011,19,46,6,09-11
4564,9/1/2011,20,20,5,09-11
4565,8/31/2011,15,59,4,08-11
4566,8/30/2011,24,51,3,08-11
4567,8/29/2011,11,0,2,08-11
4568,8/28/2011,6,36,1,08-11
4569,8/27/2011,6,0,7,08-11
4570,8/26/2011,25,19,6,08-11
4571,8/25/2011,18,3,5,08-11
4572,8/24/2011,21,27,4,08-11
4573,8/23/2011,28,47,3,08-11
4574,8/22/2011,27,33,2,08-11
4575,8/21/2011,14,14,1,08-11
4576,8/20/2011,14,65,7,08-11
4577,8/19/2011,13,37,6,08-11
4578,8/18/2011,18,24,5,08-11
4579,8/17/2011,15,36,4,08-11
4580,8/16/2011,19,67,3,08-11
4581,8/15/2011,18,12,2,08-11
4582,8/14/2011,8,85,1,08-11
4583,8/13/2011,10,44,7,08-11
4584,8/12/2011,12,22,6,08-11
4585,8/11/2011,12,53,5,08-11
4586,8/10/2011,9,78,4,08-11
4587,8/9/2011,7,66,3,08-11
4588,8/8/2011,8,22,2,08-11
4589,8/7/2011,6,50,1,08-11
4590,8/6/2011,12,45,7,08-11
4591,8/5/2011,15,26,6,08-11
4592,8/4/2011,17,44,5,08-11
4593,8/3/2011,17,34,4,08-11
4594,8/2/2011,17,21,3,08-11
4595,8/1/2011,21,16,2,08-11
4596,7/31/2011,10,29,1,07-11
4597,7/30/2011,5,91,7,07-11
4598,7/29/2011,14,77,6,07-11
4599,7/28/2011,18,72,5,07-11
4600,7/27/2011,19,39,4,07-11
4601,7/26/2011,12,91,3,07-11
4602,7/25/2011,10,25,2,07-11
4603,7/24/2011,9,51,1,07-11
4604,7/23/2011,10,56,7,07-11
4605,7/22/2011,10,53,6,07-11
4606,7/21/2011,16,40,5,07-11
4607,7/20/2011,14,73,4,07-11
4608,7/19/2011,12,35,3,07-11
4609,7/18/2011,7,69,2,07-11
4610,7/17/2011,7,32,1,07-11
4611,7/16/2011,11,56,7,07-11
4612,7/15/2011,10,68,6,07-11
4613,7/14/2011,8,60,5,07-11
4614,7/13/2011,12,49,4,07-11
4615,7/12/2011,16,33,3,07-11
4616,7/11/2011,14,42,2,07-11
4617,7/10/2011,8,56,1,07-11
4618,7/9/2011,11,5,7,07-11
4619,7/8/2011,10,68,6,07-11
4620,7/7/2011,15,90,5,07-11
4621,7/6/2011,16,73,4,07-11
4622,7/5/2011,13,20,3,07-11
4623,7/4/2011,11,16,2,07-11
4624,7/3/2011,4,5,1,07-11
4625,7/2/2011,6,82,7,07-11
4626,7/1/2011,8,97,6,07-11
4627,6/30/2011,9,49,5,06-11
4628,6/29/2011,16,81,4,06-11
4629,6/28/2011,16,88,3,06-11
4630,6/27/2011,13,47,2,06-11
4631,6/26/2011,7,7,1,06-11
4632,6/25/2011,10,76,7,06-11
4633,6/24/2011,11,36,6,06-11
4634,6/23/2011,11,33,5,06-11
4635,6/22/2011,10,93,4,06-11
4636,6/21/2011,10,49,3,06-11
4637,6/20/2011,10,82,2,06-11
4638,6/19/2011,6,36,1,06-11
4639,6/18/2011,8,31,7,06-11
4640,6/17/2011,11,58,6,06-11
4641,6/16/2011,14,99,5,06-11
4642,6/15/2011,15,32,4,06-11
4643,6/14/2011,13,60,3,06-11
4644,6/13/2011,10,68,2,06-11
4645,6/12/2011,11,92,1,06-11
4646,6/11/2011,14,78,7,06-11
4647,6/10/2011,19,26,6,06-11
4648,6/9/2011,17,40,5,06-11
4649,6/8/2011,14,82,4,06-11
4650,6/7/2011,13,3,3,06-11
4651,6/6/2011,15,61,2,06-11
4652,6/5/2011,16,26,1,06-11
4653,6/4/2011,25,32,7,06-11
4654,6/3/2011,20,17,6,06-11
4655,6/2/2011,11,96,5,06-11
4656,6/1/2011,12,90,4,06-11
4657,5/31/2011,17,11,3,05-11
4658,5/30/2011,14,35,2,05-11
4659,5/29/2011,11,15,1,05-11
4660,5/28/2011,14,0,7,05-11
4661,5/27/2011,13,2,6,05-11
4662,5/26/2011,17,90,5,05-11
4663,5/25/2011,18,6,4,05-11
4664,5/24/2011,19,89,3,05-11
4665,5/23/2011,16,87,2,05-11
4666,5/22/2011,13,27,1,05-11
4667,5/21/2011,14,66,7,05-11
4668,5/20/2011,13,98,6,05-11
4669,5/19/2011,15,19,5,05-11
4670,5/18/2011,14,35,4,05-11
4671,5/17/2011,17,17,3,05-11
4672,5/16/2011,18,81,2,05-11
4673,5/15/2011,10,67,1,05-11
4674,5/14/2011,19,34,7,05-11
4675,5/13/2011,16,82,6,05-11
4676,5/12/2011,19,33,5,05-11
4677,5/11/2011,22,21,4,05-11
4678,5/10/2011,22,98,3,05-11
4679,5/9/2011,21,9,2,05-11
4680,5/8/2011,17,64,1,05-11
4681,5/7/2011,18,30,7,05-11
4682,5/6/2011,17,97,6,05-11
4683,5/5/2011,17,34,5,05-11
4684,5/4/2011,15,52,4,05-11
4685,5/3/2011,14,25,3,05-11
4686,5/2/2011,26,78,2,05-11
4687,5/1/2011,19,36,1,05-11
4688,4/30/2011,53,47,7,04-11
4689,4/29/2011,41,77,6,04-11
4690,4/28/2011,37,16,5,04-11
4691,4/27/2011,36,33,4,04-11
4692,4/26/2011,41,27,3,04-11
4693,4/25/2011,32,93,2,04-11
4694,4/24/2011,32,82,1,04-11
4695,4/23/2011,31,98,7,04-11
4696,4/22/2011,29,83,6,04-11
4697,4/21/2011,38,63,5,04-11
4698,4/20/2011,36,25,4,04-11
4699,4/19/2011,35,79,3,04-11
4700,4/18/2011,29,20,2,04-11
4701,4/17/2011,27,11,1,04-11
4702,4/16/2011,23,94,7,04-11
4703,4/15/2011,NA,NA,6,04-11
4704,4/14/2011,18,60,5,04-11
4705,4/13/2011,11,65,4,04-11
4706,4/12/2011,18,92,3,04-11
4707,4/11/2011,25,27,2,04-11
4708,4/10/2011,23,61,1,04-11
4709,4/9/2011,20,29,7,04-11
4710,4/8/2011,16,3,6,04-11
4711,4/7/2011,20,70,5,04-11
4712,4/6/2011,26,21,4,04-11
4713,4/5/2011,NA,NA,3,04-11
4714,4/4/2011,NA,NA,2,04-11
4715,4/3/2011,17,81,1,04-11
4716,4/2/2011,20,31,7,04-11
4717,4/1/2011,19,92,6,04-11
4718,3/31/2011,15,93,5,03-11
4719,3/30/2011,47,4,4,03-11
4720,3/29/2011,36,71,3,03-11
4721,3/28/2011,37,39,2,03-11
